user_id,gender,married,has_children,home_city,total_sessions,avg_clicks,avg_flight_discount,avg_hotel_discount,total_flights,total_hotels,cancellation_rate,avg_bags,avg_hotel_nights,total_trips,traveler_cohort
521170,M,False,False,chicago,8,13.88,0.18,0.0,2,3,0.0,0.5,3.0,5,Standard Travelers
521185,F,True,True,los angeles,8,16.63,0.0,0.18,2,4,0.0,1.0,3.5,6,Family Traveler
521186,F,False,False,boston,8,13.25,0.15,0.08,3,3,0.0,0.67,5.0,6,Standard Travelers
521187,F,True,False,orlando,9,14.44,0.2,0.0,0,0,0.0,0.0,0.0,0,Dreamer
521192,F,False,False,wichita,8,14.38,0.2,0.4,2,3,0.0,1.0,4.0,5,Standard Travelers
521201,F,True,True,memphis,8,6.88,0.13,0.0,1,1,0.0,0.0,1.0,2,Family Traveler
521211,M,False,False,bakersfield,8,8.88,0.3,0.13,0,1,0.0,0.0,6.0,1,Standard Travelers
521212,M,True,True,dallas,8,42.63,0.25,0.15,4,5,0.13,1.33,6.0,9,Family Traveler
521235,F,False,False,seattle,8,24.25,0.15,0.0,5,5,0.0,1.2,4.6,10,Standard Travelers
521250,M,False,False,sacramento,8,19.38,0.13,0.08,2,1,0.0,0.0,1.0,3,Business Traveler
521259,F,False,False,knoxville,8,17.88,0.13,0.1,2,2,0.0,0.0,2.5,4,Business Traveler
521282,F,False,False,columbus,8,19.75,0.1,0.2,2,1,0.0,1.0,4.0,3,Standard Travelers
521286,F,False,False,hamilton,8,11.63,0.1,0.15,1,1,0.0,1.0,1.0,2,Business Traveler
521293,F,True,False,akron,8,17.63,0.0,0.13,5,5,0.0,0.4,4.8,10,Standard Travelers
521295,F,False,True,baton rouge,8,12.75,0.2,0.1,2,2,0.0,0.5,6.0,4,Standard Travelers
521298,F,False,False,san jose,8,16.63,0.0,0.11,3,2,0.0,0.33,2.5,5,Business Traveler
521309,F,False,True,detroit,8,14.5,0.15,0.1,2,2,0.0,1.0,1.0,4,Business Traveler
521316,F,False,False,nashville,9,18.22,0.22,0.08,2,3,0.0,0.5,6.0,5,Standard Travelers
521331,F,False,False,cleveland,10,17.0,0.15,0.2,3,2,0.1,0.33,6.0,5,Standard Travelers
521335,F,False,False,denver,8,30.5,0.0,0.08,4,5,0.13,0.0,4.2,9,Standard Travelers
521343,F,False,False,charlotte,9,20.11,0.18,0.05,5,3,0.0,0.6,1.33,8,Business Traveler
521379,F,True,False,new york,8,10.25,0.35,0.0,2,2,0.0,0.0,2.5,4,Business Traveler
521392,F,True,False,chicago,8,12.75,0.1,0.0,1,2,0.0,0.0,6.0,3,Standard Travelers
521404,F,False,False,detroit,8,18.0,0.18,0.0,4,5,0.0,0.5,2.6,9,Business Traveler
521408,F,True,False,san diego,8,14.75,0.25,0.1,2,2,0.0,1.0,6.5,4,Standard Travelers
521416,F,True,False,new york,8,12.75,0.05,0.25,3,3,0.0,0.67,0.67,6,Business Traveler
521434,F,True,False,los angeles,8,17.75,0.15,0.0,4,3,0.0,1.25,3.0,7,Standard Travelers
521462,F,True,True,indianapolis,8,21.0,0.18,0.0,3,2,0.0,1.0,2.5,5,Family Traveler
521474,F,False,False,san francisco,8,8.38,0.1,0.1,1,1,0.0,2.0,1.0,2,Business Traveler
521491,F,False,False,philadelphia,8,45.88,0.0,0.23,5,4,0.13,0.6,4.33,9,Standard Travelers
521509,F,True,False,new york,8,22.75,0.1,0.0,4,4,0.0,0.5,3.25,8,Standard Travelers
521510,F,True,False,chicago,8,12.88,0.05,0.0,2,3,0.0,1.5,2.0,5,Business Traveler
521514,F,False,True,nashville,8,11.5,0.15,0.1,2,2,0.0,0.5,4.5,4,Standard Travelers
521587,F,False,False,new york,8,15.88,0.0,0.0,4,4,0.0,0.5,1.5,8,Business Traveler
521607,F,False,False,bakersfield,8,16.5,0.15,0.08,3,3,0.0,0.33,2.33,6,Business Traveler
521609,M,True,True,toronto,8,15.0,0.12,0.05,2,2,0.0,0.5,3.5,4,Family Traveler
521642,F,True,False,lubbock,9,11.56,0.15,0.05,0,2,0.0,0.0,8.0,2,Standard Travelers
521657,F,False,False,montreal,8,17.38,0.2,0.0,2,3,0.0,1.0,3.0,5,Standard Travelers
521658,F,True,False,new york,9,15.89,0.13,0.0,4,5,0.0,0.0,2.4,9,Business Traveler
521663,M,False,False,san francisco,8,17.5,0.1,0.1,0,0,0.0,0.0,0.0,0,Dreamer
521695,M,True,False,halifax,9,12.0,0.05,0.05,3,4,0.0,0.33,2.75,7,Business Traveler
521708,F,True,False,nashville,8,21.88,0.2,0.05,4,3,0.0,0.75,4.0,7,Standard Travelers
521719,F,False,False,new york,8,18.5,0.1,0.0,1,1,0.0,0.0,2.0,2,Business Traveler
521720,M,False,False,indianapolis,8,15.25,0.05,0.08,4,4,0.0,0.75,4.25,8,Standard Travelers
521743,F,False,False,calgary,8,21.25,0.0,0.05,7,6,0.0,0.29,3.5,13,Standard Travelers
521748,M,False,False,philadelphia,9,12.78,0.15,0.2,2,3,0.0,0.5,3.33,5,Standard Travelers
521768,F,False,False,omaha,8,13.25,0.0,0.0,3,2,0.0,0.67,1.5,5,Business Traveler
521785,F,False,False,los angeles,9,20.0,0.0,0.2,1,2,0.0,0.0,4.5,3,Standard Travelers
521814,F,True,True,toronto,8,20.0,0.0,0.08,6,5,0.0,0.17,2.2,11,Family Traveler
521818,F,False,False,boston,8,17.75,0.08,0.1,3,3,0.13,0.67,8.33,6,Standard Travelers
521859,M,False,False,new york,8,20.5,0.0,0.0,5,5,0.0,0.4,2.6,10,Business Traveler
521865,F,True,True,richmond,9,23.89,0.1,0.2,4,4,0.0,0.5,2.25,8,Family Traveler
521883,F,False,False,tulsa,9,10.78,0.1,0.0,3,1,0.0,1.0,2.0,4,Business Traveler
521884,F,False,True,jacksonville,8,16.13,0.13,0.0,2,2,0.0,1.0,0.5,4,Business Traveler
521885,M,True,True,houston,8,13.0,0.0,0.0,2,2,0.0,1.0,2.0,4,Family Traveler
521904,F,False,True,bakersfield,9,12.33,0.05,0.0,1,1,0.0,0.0,1.0,2,Business Traveler
521921,F,True,True,san antonio,8,13.0,0.05,0.1,1,1,0.0,0.0,2.0,2,Family Traveler
521925,F,False,False,edmonton,8,14.75,0.12,0.1,3,5,0.0,0.33,5.0,8,Standard Travelers
521941,F,True,True,new orleans,8,11.0,0.13,0.23,2,3,0.0,0.5,6.33,5,Family Traveler
521943,F,True,False,philadelphia,8,12.5,0.1,0.05,3,3,0.0,0.67,2.67,6,Business Traveler
521956,F,False,False,toronto,8,20.5,0.1,0.0,4,4,0.0,0.5,2.0,8,Business Traveler
521963,M,True,False,toronto,8,14.5,0.1,0.0,1,2,0.0,0.0,4.0,3,Standard Travelers
521986,M,True,True,omaha,10,17.1,0.1,0.15,1,2,0.0,1.0,5.0,3,Family Traveler
521992,F,True,True,los angeles,9,15.78,0.2,0.1,4,4,0.0,0.75,2.5,8,Family Traveler
521997,F,True,False,new york,8,15.63,0.13,0.0,2,4,0.0,0.0,4.75,6,Standard Travelers
522001,F,True,False,sacramento,8,17.63,0.25,0.15,0,0,0.0,0.0,0.0,0,Dreamer
522005,F,False,True,nashville,8,13.13,0.2,0.1,3,5,0.0,0.0,5.0,8,Standard Travelers
522062,F,True,False,edmonton,8,17.13,0.0,0.15,4,3,0.0,0.5,2.67,7,Business Traveler
522086,F,True,True,corpus christi,11,18.18,0.12,0.35,2,2,0.0,0.0,4.0,4,Family Traveler
522111,F,False,True,philadelphia,8,22.0,0.1,0.05,4,3,0.13,0.75,5.0,7,Standard Travelers
522112,F,True,True,toronto,8,11.5,0.18,0.13,2,2,0.0,0.5,1.5,4,Family Traveler
522115,M,False,True,chicago,8,44.88,0.0,0.15,5,5,0.13,0.6,3.2,10,Standard Travelers
522118,F,True,False,des moines,8,11.88,0.0,0.0,3,2,0.0,0.67,1.5,5,Business Traveler
522134,F,False,True,houston,8,5.25,0.15,0.1,0,0,0.0,0.0,0.0,0,Dreamer
522152,F,False,True,dallas,8,23.75,0.05,0.0,3,3,0.13,1.67,5.33,6,Standard Travelers
522171,F,False,False,louisville,8,23.63,0.15,0.1,3,3,0.0,0.67,7.33,6,Standard Travelers
522179,M,True,True,dallas,8,17.0,0.17,0.15,3,2,0.0,1.0,2.5,5,Family Traveler
522184,F,False,True,reno,9,4.33,0.11,0.05,0,0,0.0,0.0,0.0,0,Dreamer
522201,F,True,False,minneapolis,8,8.63,0.05,0.0,0,1,0.0,0.0,11.0,1,Standard Travelers
522223,F,True,True,nashville,8,13.5,0.2,0.0,4,4,0.0,0.75,4.0,8,Family Traveler
522233,M,False,False,norfolk,8,42.38,0.1,0.1,5,6,0.13,0.6,4.17,11,Standard Travelers
522237,F,False,False,louisville,9,13.33,0.2,0.12,2,4,0.0,1.0,5.0,6,Standard Travelers
522263,F,False,False,oklahoma city,8,11.63,0.3,0.1,2,2,0.0,0.0,3.0,4,Standard Travelers
522265,F,False,True,bakersfield,8,18.75,0.0,0.13,3,4,0.0,0.33,3.5,7,Standard Travelers
522276,F,False,False,anchorage,8,10.63,0.0,0.0,2,2,0.0,1.5,1.5,4,Business Traveler
522286,F,False,False,edmonton,8,12.0,0.1,0.0,3,2,0.0,1.0,2.0,5,Business Traveler
522315,F,False,False,baltimore,8,18.63,0.08,0.1,2,2,0.0,0.0,0.5,4,Business Traveler
522323,F,False,False,little rock,8,12.38,0.1,0.1,4,3,0.0,0.5,3.67,7,Standard Travelers
522364,F,False,False,memphis,8,13.38,0.0,0.08,3,3,0.0,0.67,2.67,6,Business Traveler
522373,F,False,True,new york,8,13.63,0.15,0.1,2,2,0.0,0.0,0.5,4,Business Traveler
522375,F,False,False,kansas city,8,9.75,0.0,0.2,3,2,0.0,0.67,4.0,5,Standard Travelers
522387,F,False,False,louisville,8,9.13,0.2,0.25,0,1,0.0,0.0,10.0,1,Standard Travelers
522402,M,False,False,san antonio,8,12.13,0.13,0.0,3,2,0.0,0.33,1.0,5,Business Traveler
522420,F,True,False,oakland,9,18.22,0.12,0.05,2,2,0.11,0.0,10.0,4,Standard Travelers
522426,M,False,True,toronto,8,22.75,0.05,0.0,4,4,0.0,0.25,1.25,8,Business Traveler
522427,M,False,False,san antonio,8,14.0,0.12,0.0,2,3,0.0,0.5,6.33,5,Standard Travelers
522438,M,True,True,vancouver,8,28.88,0.0,0.15,5,5,0.0,0.4,2.0,10,Family Traveler
522441,M,True,False,new york,8,14.38,0.1,0.15,3,3,0.0,0.67,1.0,6,Business Traveler
522445,F,True,False,stockton,9,17.0,0.05,0.0,1,2,0.0,0.0,8.5,3,Standard Travelers
522457,F,False,True,san diego,8,25.25,0.2,0.1,6,5,0.0,0.5,2.2,11,Business Traveler
522465,M,True,False,new york,8,11.88,0.2,0.05,3,3,0.0,1.33,14.0,6,Standard Travelers
522476,F,True,False,austin,8,15.25,0.05,0.0,5,4,0.0,0.8,2.25,9,Business Traveler
522484,F,True,False,washington,10,19.2,0.1,0.1,6,4,0.0,0.0,4.75,10,Standard Travelers
522513,F,False,False,winnipeg,8,17.38,0.13,0.0,2,4,0.0,0.5,5.25,6,Standard Travelers
522523,F,False,True,fayetteville,8,12.0,0.15,0.05,1,1,0.0,0.0,1.0,2,Business Traveler
522532,F,False,False,los angeles,8,18.63,0.0,0.05,3,5,0.0,0.33,3.4,8,Standard Travelers
522533,F,False,False,jacksonville,8,13.13,0.0,0.1,3,3,0.0,0.0,3.67,6,Standard Travelers
522585,M,True,True,edmonton,8,14.13,0.18,0.15,2,2,0.0,1.0,2.0,4,Family Traveler
522607,F,True,False,miami,8,12.88,0.1,0.15,2,3,0.0,1.0,5.67,5,Standard Travelers
522624,F,False,False,bakersfield,8,15.63,0.05,0.15,0,1,0.0,0.0,30.0,1,Standard Travelers
522631,F,False,False,santa ana,8,10.0,0.0,0.0,1,1,0.0,3.0,2.0,2,Business Traveler
522633,F,False,False,new york,8,18.25,0.0,0.2,3,3,0.0,0.0,1.67,6,Business Traveler
522634,F,False,False,fresno,8,13.63,0.1,0.15,3,3,0.0,0.67,4.33,6,Standard Travelers
522639,F,False,False,chicago,8,17.38,0.25,0.05,2,2,0.0,0.5,5.0,4,Standard Travelers
522654,F,False,True,new york,8,36.25,0.18,0.15,2,3,0.0,0.5,6.67,5,Standard Travelers
522687,F,True,True,new york,10,16.8,0.1,0.13,3,3,0.0,0.67,4.67,6,Family Traveler
522738,F,False,False,chicago,8,13.0,0.13,0.12,2,2,0.0,0.0,9.0,4,Standard Travelers
522745,F,False,False,new york,8,12.63,0.0,0.0,2,3,0.0,0.0,3.67,5,Standard Travelers
522748,F,True,False,las vegas,9,14.33,0.18,0.11,4,3,0.0,0.75,5.0,7,Standard Travelers
522761,M,False,False,houston,8,65.13,0.15,0.0,4,4,0.13,0.75,1.5,8,Business Traveler
522788,F,True,False,lincoln,8,13.63,0.1,0.05,0,2,0.0,0.0,4.5,2,Standard Travelers
522800,F,False,False,new york,8,15.88,0.0,0.05,4,4,0.0,0.75,4.0,8,Standard Travelers
522809,F,True,True,victoria,8,21.88,0.05,0.0,1,1,0.0,2.0,3.0,2,Family Traveler
522873,F,False,True,victoria,8,10.75,0.1,0.2,1,0,0.0,1.0,0.0,1,Business Traveler
522898,F,False,True,honolulu,8,10.75,0.0,0.0,2,2,0.0,1.0,9.0,4,Standard Travelers
522911,M,True,True,orlando,8,15.63,0.0,0.15,0,0,0.0,0.0,0.0,0,Dreamer
522927,F,False,False,new york,8,12.13,0.08,0.1,1,1,0.0,1.0,4.0,2,Standard Travelers
522937,F,False,False,phoenix,8,26.63,0.15,0.1,7,5,0.0,0.86,2.4,12,Business Traveler
522939,F,False,True,cleveland,8,17.38,0.12,0.0,2,2,0.0,0.5,2.5,4,Business Traveler
522943,F,True,False,los angeles,9,18.0,0.08,0.07,0,1,0.0,0.0,3.0,1,Standard Travelers
522944,F,True,False,new york,8,9.0,0.2,0.25,2,2,0.0,1.5,1.0,4,Business Traveler
522970,F,False,False,atlanta,8,18.63,0.3,0.0,6,5,0.0,0.33,3.8,11,Standard Travelers
522981,F,False,False,atlanta,8,20.5,0.0,0.1,5,4,0.0,0.6,3.0,9,Standard Travelers
522999,F,True,False,montgomery,9,13.22,0.0,0.0,2,3,0.0,0.0,6.0,5,Standard Travelers
523030,F,False,False,birmingham,8,9.88,0.2,0.25,2,2,0.0,0.0,-0.5,4,Business Traveler
523057,F,False,False,portland,8,8.25,0.0,0.18,0,0,0.0,0.0,0.0,0,Dreamer
523073,F,True,True,orlando,8,11.0,0.3,0.0,1,2,0.0,0.0,2.0,3,Family Traveler
523077,F,False,False,corpus christi,8,19.0,0.15,0.1,1,4,0.0,1.0,6.5,5,Standard Travelers
523090,F,False,True,tucson,8,11.0,0.2,0.05,2,2,0.0,1.0,3.0,4,Standard Travelers
523098,M,False,False,miami,8,15.38,0.15,0.15,3,2,0.0,0.33,4.0,5,Standard Travelers
523146,F,False,True,new york,8,17.88,0.2,0.1,4,4,0.0,0.25,6.75,8,Standard Travelers
523158,F,True,True,san francisco,8,21.13,0.13,0.05,3,2,0.0,0.67,5.0,5,Family Traveler
523209,F,False,True,lincoln,8,18.88,0.2,0.0,4,4,0.0,0.75,3.0,8,Standard Travelers
523228,F,True,False,montreal,8,14.13,0.2,0.05,3,4,0.0,0.67,2.75,7,Business Traveler
523231,F,False,False,los angeles,8,21.88,0.1,0.1,4,4,0.0,0.5,3.0,8,Standard Travelers
523256,F,False,False,indianapolis,8,18.5,0.1,0.05,2,3,0.0,0.0,7.33,5,Standard Travelers
523271,F,True,False,los angeles,8,15.0,0.15,0.05,3,3,0.0,0.33,1.67,6,Business Traveler
523273,F,True,False,ottawa,8,12.75,0.0,0.0,1,2,0.0,0.0,5.5,3,Standard Travelers
523290,F,False,False,rochester,8,18.25,0.0,0.0,2,3,0.0,0.5,2.0,5,Business Traveler
523299,F,True,False,seattle,8,15.13,0.05,0.0,2,2,0.13,0.0,13.0,4,Standard Travelers
523301,F,False,True,phoenix,8,15.38,0.05,0.0,3,3,0.0,0.33,4.0,6,Standard Travelers
523335,F,False,False,houston,8,15.75,0.0,0.05,3,2,0.0,0.67,5.0,5,Standard Travelers
523338,F,True,True,new york,9,22.22,0.15,0.13,4,4,0.0,1.0,3.25,8,Family Traveler
523392,F,False,False,houston,10,18.2,0.1,0.0,3,2,0.0,0.33,2.0,5,Business Traveler
523395,F,False,False,tucson,8,21.75,0.13,0.0,3,3,0.0,1.33,2.67,6,Business Traveler
523442,F,True,True,milwaukee,8,22.5,0.1,0.0,3,4,0.0,1.0,4.0,7,Family Traveler
523454,F,False,False,cleveland,8,14.0,0.05,0.1,3,3,0.0,1.0,6.33,6,Standard Travelers
523465,F,True,False,montreal,8,12.25,0.08,0.0,3,2,0.0,0.33,2.0,5,Business Traveler
523474,F,False,False,houston,9,18.33,0.1,0.05,4,4,0.0,0.5,2.5,8,Business Traveler
523484,F,False,False,new york,8,13.0,0.1,0.13,4,3,0.0,0.75,3.33,7,Standard Travelers
523503,F,True,False,denver,9,12.22,0.15,0.05,1,0,0.0,1.0,0.0,1,Business Traveler
523505,F,False,False,chicago,8,17.25,0.2,0.0,3,5,0.0,0.33,2.8,8,Standard Travelers
523511,M,False,True,new york,8,15.25,0.15,0.1,2,1,0.0,0.0,2.0,3,Business Traveler
523513,F,True,True,new york,8,15.88,0.13,0.05,3,3,0.0,0.67,6.33,6,Family Traveler
523517,F,False,False,houston,8,10.75,0.1,0.0,1,2,0.0,1.0,13.5,3,Standard Travelers
523526,F,False,False,denver,10,12.4,0.0,0.15,1,1,0.0,1.0,1.0,2,Business Traveler
523546,M,False,True,austin,8,11.25,0.15,0.1,2,2,0.0,0.5,4.0,4,Standard Travelers
523559,M,True,False,san antonio,8,11.88,0.15,0.0,3,2,0.0,0.0,5.5,5,Standard Travelers
523612,F,True,True,seattle,8,15.63,0.1,0.0,2,5,0.0,0.0,3.8,7,Family Traveler
523619,F,True,True,toronto,8,15.25,0.1,0.1,1,2,0.0,1.0,8.5,3,Family Traveler
523657,F,True,False,winston-salem,8,11.5,0.15,0.0,2,2,0.0,1.0,1.5,4,Business Traveler
523666,M,True,False,bakersfield,8,20.63,0.2,0.3,4,4,0.0,0.25,3.25,8,Standard Travelers
523686,F,True,True,saskatoon,8,16.25,0.08,0.1,2,2,0.0,1.0,1.5,4,Family Traveler
523690,M,False,False,lincoln,8,18.0,0.23,0.1,2,4,0.0,0.5,4.75,6,Standard Travelers
523700,F,True,True,charlotte,8,17.88,0.3,0.1,1,1,0.0,0.0,1.0,2,Family Traveler
523710,F,False,False,fort worth,9,15.44,0.33,0.1,3,3,0.0,0.67,4.0,6,Standard Travelers
523715,F,True,True,portland,8,33.75,0.0,0.0,3,3,0.13,3.0,4.0,6,Family Traveler
523717,F,False,False,baltimore,9,16.78,0.1,0.3,6,6,0.0,0.17,1.5,12,Business Traveler
523729,F,True,False,kansas city,8,9.5,0.18,0.25,0,1,0.0,0.0,2.0,1,Business Traveler
523735,F,True,True,ottawa,9,19.0,0.3,0.1,3,4,0.0,0.67,5.5,7,Family Traveler
523746,F,False,False,new york,8,10.0,0.15,0.2,2,1,0.0,0.5,1.0,3,Business Traveler
523756,F,False,False,houston,8,17.5,0.13,0.0,4,5,0.0,0.5,1.8,9,Business Traveler
523768,F,True,False,montreal,8,46.75,0.15,0.1,3,4,0.13,0.0,3.5,7,Standard Travelers
523771,F,False,True,new york,8,12.38,0.1,0.0,1,3,0.0,1.0,7.0,4,Standard Travelers
523787,F,True,True,milwaukee,8,16.88,0.1,0.0,1,1,0.0,0.0,0.0,2,Family Traveler
523800,F,False,False,san diego,8,15.75,0.0,0.08,2,3,0.0,0.0,12.0,5,Standard Travelers
523807,F,True,True,san francisco,8,11.63,0.2,0.08,2,2,0.0,0.0,3.0,4,Family Traveler
523819,F,True,False,riverside,8,15.5,0.0,0.18,2,5,0.0,0.0,2.6,7,Business Traveler
523824,F,False,False,oklahoma city,10,11.3,0.25,0.1,2,2,0.0,1.0,2.0,4,Business Traveler
523841,F,True,False,san jose,8,12.63,0.05,0.05,3,3,0.0,0.67,3.0,6,Standard Travelers
523842,M,True,False,lincoln,8,22.5,0.05,0.13,3,4,0.0,0.67,5.5,7,Standard Travelers
523845,F,False,True,sacramento,8,14.5,0.15,0.05,4,3,0.0,0.25,7.0,7,Standard Travelers
523846,M,False,True,montreal,8,12.5,0.0,0.13,1,2,0.0,1.0,2.5,3,Business Traveler
523860,F,True,True,knoxville,8,7.88,0.07,0.1,2,2,0.0,0.0,4.5,4,Family Traveler
523866,F,False,False,toronto,8,17.13,0.0,0.1,3,2,0.0,0.33,2.0,5,Business Traveler
523877,F,True,False,los angeles,8,17.5,0.0,0.0,4,4,0.0,0.75,2.75,8,Standard Travelers
523887,F,False,False,indianapolis,8,8.63,0.08,0.1,0,1,0.0,0.0,11.0,1,Standard Travelers
523913,M,False,True,memphis,8,13.63,0.08,0.0,4,3,0.0,0.5,1.67,7,Business Traveler
523938,F,True,False,new york,8,15.5,0.1,0.0,2,2,0.0,2.0,3.0,4,Standard Travelers
523981,F,False,False,edmonton,8,17.13,0.0,0.0,4,4,0.0,0.5,2.75,8,Standard Travelers
524001,F,False,False,toronto,8,18.5,0.05,0.05,4,4,0.0,0.25,1.5,8,Business Traveler
524012,F,True,False,new york,8,20.38,0.1,0.1,3,4,0.0,0.67,4.75,7,Standard Travelers
524031,F,True,False,denver,8,14.25,0.05,0.05,4,3,0.0,0.75,3.33,7,Standard Travelers
524036,F,False,False,new york,8,12.75,0.15,0.08,2,2,0.0,1.0,5.5,4,Standard Travelers
524038,F,False,False,montreal,8,16.88,0.0,0.18,4,4,0.0,0.0,1.0,8,Business Traveler
524043,F,True,False,wichita,8,17.0,0.25,0.14,5,6,0.0,0.8,4.5,11,Standard Travelers
524046,F,True,False,austin,9,15.78,0.05,0.05,3,3,0.0,1.0,11.67,6,Standard Travelers
524052,F,False,False,santa ana,8,29.13,0.22,0.15,3,3,0.0,0.67,3.0,6,Standard Travelers
524057,F,True,False,new york,8,9.38,0.0,0.0,0,1,0.0,0.0,3.0,1,Standard Travelers
524076,F,True,False,tucson,8,13.13,0.05,0.05,2,3,0.0,0.5,2.0,5,Business Traveler
524080,F,False,False,los angeles,10,14.7,0.08,0.15,4,3,0.0,0.0,3.67,7,Standard Travelers
524098,F,False,False,houston,8,16.5,0.1,0.2,0,0,0.0,0.0,0.0,0,Dreamer
524116,M,False,False,seattle,8,19.25,0.15,0.0,4,5,0.0,0.5,6.4,9,Standard Travelers
524120,F,False,False,honolulu,8,23.13,0.13,0.25,4,4,0.0,0.75,6.0,8,Standard Travelers
524151,M,False,False,new york,8,26.75,0.18,0.0,2,2,0.0,1.0,2.5,4,Business Traveler
524167,M,False,True,san antonio,8,20.88,0.15,0.1,4,4,0.0,0.0,1.75,8,Business Traveler
524169,F,True,True,long beach,8,22.0,0.0,0.15,3,2,0.0,0.67,0.5,5,Family Traveler
524172,F,False,False,chicago,9,13.44,0.0,0.05,0,0,0.0,0.0,0.0,0,Dreamer
524180,F,False,False,montreal,8,20.0,0.25,0.25,5,5,0.0,1.0,1.8,10,Business Traveler
524194,F,False,False,richmond,8,39.5,0.1,0.0,3,3,0.13,0.67,7.33,6,Standard Travelers
524200,F,True,False,new york,8,23.0,0.08,0.11,4,4,0.0,0.5,3.25,8,Standard Travelers
524211,F,False,False,new york,8,13.5,0.3,0.13,3,3,0.0,0.33,2.0,6,Business Traveler
524214,F,False,False,st. louis,8,10.5,0.0,0.0,1,1,0.0,0.0,4.0,2,Standard Travelers
524226,F,True,True,new york,8,21.13,0.08,0.0,4,4,0.0,0.25,1.75,8,Family Traveler
524244,F,False,False,las vegas,8,19.5,0.15,0.05,2,3,0.0,0.5,5.67,5,Standard Travelers
524251,F,True,True,chicago,9,13.89,0.13,0.18,2,3,0.0,1.0,5.67,5,Family Traveler
524278,M,False,True,portland,8,8.63,0.05,0.0,1,2,0.0,1.0,4.5,3,Standard Travelers
524313,F,True,False,san diego,8,23.25,0.0,0.0,2,2,0.0,0.5,4.5,4,Standard Travelers
524318,F,False,True,columbus,8,9.38,0.08,0.08,0,0,0.0,0.0,0.0,0,Dreamer
524328,F,False,True,new york,8,10.5,0.0,0.08,2,2,0.0,0.5,3.5,4,Standard Travelers
524358,F,False,True,houston,9,17.33,0.0,0.2,4,3,0.11,0.25,1.5,7,Business Traveler
524365,F,True,False,phoenix,9,24.89,0.05,0.0,5,6,0.0,0.2,1.5,11,Business Traveler
524383,F,False,False,montreal,8,13.13,0.2,0.0,1,1,0.0,0.0,1.0,2,Business Traveler
524407,F,False,False,montreal,8,20.63,0.1,0.0,3,3,0.0,0.67,6.33,6,Standard Travelers
524412,F,True,False,stockton,9,16.56,0.08,0.15,4,5,0.0,0.75,2.8,9,Standard Travelers
524419,F,True,False,columbus,9,8.67,0.1,0.15,2,1,0.0,0.0,3.0,3,Standard Travelers
524448,F,True,True,ottawa,8,59.63,0.05,0.08,3,2,0.13,0.67,2.0,5,Family Traveler
524473,M,True,False,santa ana,8,14.88,0.45,0.1,2,3,0.0,0.5,3.33,5,Standard Travelers
524484,F,False,False,hamilton,8,8.38,0.08,0.0,1,0,0.0,1.0,0.0,1,Business Traveler
524511,F,False,False,los angeles,9,20.22,0.3,0.07,2,3,0.0,1.5,1.67,5,Business Traveler
524572,F,True,True,san antonio,9,13.11,0.11,0.15,2,3,0.0,0.0,3.67,5,Family Traveler
524606,F,False,False,laredo,8,9.13,0.1,0.1,2,0,0.0,0.5,0.0,2,Business Traveler
524607,F,True,False,los angeles,8,16.13,0.1,0.0,5,3,0.0,0.6,2.67,8,Business Traveler
524615,F,True,False,chicago,8,25.63,0.15,0.15,3,3,0.0,0.33,2.33,6,Business Traveler
524620,F,False,False,corpus christi,10,12.6,0.05,0.2,3,3,0.0,0.0,1.67,6,Business Traveler
524628,M,True,False,los angeles,8,15.75,0.1,0.0,3,3,0.0,0.0,2.33,6,Business Traveler
524637,F,False,False,new york,8,19.25,0.2,0.1,3,3,0.0,1.0,2.67,6,Business Traveler
524644,F,False,False,ottawa,8,11.75,0.0,0.0,2,2,0.0,0.0,6.5,4,Standard Travelers
524650,F,False,False,chicago,9,12.33,0.0,0.05,2,2,0.0,0.5,2.0,4,Business Traveler
524663,F,True,True,new york,8,10.5,0.2,0.15,1,1,0.0,0.0,4.0,2,Family Traveler
524668,F,False,False,new york,10,14.9,0.0,0.05,4,5,0.0,1.0,2.4,9,Business Traveler
524682,F,True,False,birmingham,8,26.25,0.0,0.1,2,2,0.0,1.0,2.0,4,Business Traveler
524722,M,True,True,dallas,8,20.0,0.08,0.05,3,3,0.0,0.67,1.67,6,Family Traveler
524728,F,True,False,los angeles,8,10.13,0.18,0.25,1,0,0.0,1.0,0.0,1,Business Traveler
524739,F,False,False,shreveport,9,14.78,0.18,0.1,1,1,0.0,1.0,3.0,2,Standard Travelers
524766,M,False,True,ottawa,9,11.11,0.07,0.13,2,2,0.0,1.0,1.5,4,Business Traveler
524797,F,False,True,philadelphia,9,6.78,0.05,0.05,0,0,0.0,0.0,0.0,0,Dreamer
524805,F,True,True,sacramento,8,18.88,0.13,0.1,2,3,0.0,0.5,1.0,5,Family Traveler
524807,F,False,True,calgary,8,10.38,0.2,0.2,3,3,0.0,0.33,1.0,6,Business Traveler
524821,F,True,True,rochester,8,36.13,0.18,0.0,3,2,0.13,2.0,11.0,5,Family Traveler
524834,F,True,True,phoenix,8,20.63,0.2,0.08,2,2,0.0,0.5,1.5,4,Family Traveler
524842,F,True,True,corpus christi,9,7.89,0.17,0.08,0,1,0.0,0.0,14.0,1,Family Traveler
524849,F,True,True,edmonton,8,14.75,0.2,0.09,2,3,0.0,0.5,6.0,5,Family Traveler
